Customer_ID,Age,Gender,City,Unique_Categories,Total_Spend,Avg_Order_Value,Total_Quantity,Total_Discount,Total_Orders,Avg_Session_Time,Avg_Pages_Viewed,Avg_Delivery_Time,Avg_Rating,Returning_Customer,Recency_Days,Cluster,Segment_At Risk Customers,Segment_Low Value Customers,Segment_Regular Customers,Segment_VIP Customers
1649,66,0,317,1,40.64,40.64,2,0.0,1,24.0,11.0,9.0,5.0,1,238,1,0,0,1,0
1650,41,0,257,1,1835.38,1835.38,5,21.9,1,13.0,7.0,7.0,3.0,0,361,2,1,0,0,0
1651,38,0,1284,1,304.29,304.29,1,0.0,1,20.0,15.0,3.0,4.0,0,348,3,0,1,0,0
1652,37,0,600,1,1409.2,1409.2,2,0.0,1,10.0,8.0,4.0,5.0,1,383,1,0,0,1,0
1653,30,0,1284,1,383.69,383.69,1,0.0,1,7.0,11.0,5.0,4.0,0,48,3,0,1,0,0
1654,39,0,317,1,83.67,83.67,1,0.0,1,17.0,11.0,8.0,1.0,0,174,1,0,0,1,0
1655,31,0,600,1,63.46,63.46,1,0.0,1,16.0,9.0,8.0,5.0,0,2,1,0,0,1,0
1656,37,0,1284,1,6799.12,6799.12,2,0.0,1,5.0,10.0,3.0,4.0,1,263,0,0,0,0,1
1657,50,0,1284,1,37.08,37.08,1,0.0,1,1.0,7.0,9.0,2.0,0,179,3,0,1,0,0
1658,22,0,735,1,267.18,267.18,2,0.0,1,16.0,8.0,6.0,5.0,0,194,1,0,0,1,0
1659,48,0,257,1,153.86,153.86,2,0.0,1,13.0,9.0,9.0,4.0,1,311,1,0,0,1,0
1660,50,0,374,1,88.53,88.53,1,21.9,1,12.0,9.0,6.0,3.0,0,25,1,0,0,1,0
1661,33,0,317,1,1192.65,1192.65,5,0.0,1,9.0,8.0,3.0,4.0,0,366,2,1,0,0,0
1662,18,0,735,1,699.84,699.84,4,0.0,1,12.0,12.0,7.0,4.0,0,319,2,1,0,0,0
1663,27,0,1284,1,5139.25,5139.25,5,0.0,1,13.0,10.0,13.0,5.0,0,28,0,0,0,0,1
1664,50,0,210,1,1499.77,1499.77,2,21.9,1,16.0,9.0,4.0,5.0,0,204,1,0,0,1,0
1665,34,0,1284,1,53.67,53.67,2,7.17,1,15.0,8.0,3.0,4.0,1,38,3,0,1,0,0
1666,23,0,257,1,188.91,188.91,2,21.9,1,12.0,16.0,5.0,2.0,0,299,1,0,0,1,0
1667,28,0,735,1,37.5,37.5,1,3.7,1,8.0,13.0,7.0,5.0,1,68,1,0,0,1,0
1668,45,0,1284,1,455.82,455.82,1,21.9,1,2.0,5.0,15.0,5.0,1,5,3,0,1,0,0
1669,41,0,374,1,87.41,87.41,1,0.0,1,16.0,9.0,9.0,3.0,1,277,1,0,0,1,0
1670,32,0,210,1,1657.25,1657.25,1,0.0,1,12.0,8.0,3.0,2.0,1,39,1,0,0,1,0
1671,30,0,210,1,1347.2,1347.2,4,0.0,1,11.0,11.0,11.0,5.0,1,392,2,1,0,0,0
1672,30,0,1284,1,127.81,127.81,1,21.9,1,3.0,8.0,7.0,5.0,1,211,3,0,1,0,0
1673,23,0,1284,1,75.74,75.74,1,0.0,1,22.0,5.0,7.0,3.0,1,412,3,0,1,0,0
1674,54,0,496,1,89.88,89.88,3,0.0,1,8.0,10.0,5.0,5.0,1,378,1,0,0,1,0
1675,31,0,374,1,47.92,47.92,1,0.0,1,16.0,9.0,5.0,3.0,1,64,1,0,0,1,0
1676,49,0,378,1,307.05,307.05,5,0.0,1,2.0,6.0,6.0,3.0,1,335,2,1,0,0,0
1677,53,0,1284,1,400.0,400.0,5,0.0,1,7.0,12.0,12.0,4.0,1,10,2,1,0,0,0
1678,46,0,257,1,60.01,60.01,1,0.0,1,4.0,5.0,2.0,4.0,0,104,1,0,0,1,0
1679,29,0,374,1,541.64,541.64,2,0.0,1,14.0,8.0,7.0,5.0,0,80,1,0,0,1,0
1680,39,0,349,1,1771.15,1771.15,3,21.9,1,12.0,8.0,6.0,4.0,1,105,2,1,0,0,0
1681,34,0,496,1,663.43,663.43,1,21.9,1,9.0,7.0,6.0,4.0,1,247,1,0,0,1,0
1682,24,0,600,1,12.92,12.92,1,0.0,1,4.0,6.0,9.0,5.0,1,17,1,0,0,1,0
1683,38,0,210,1,1527.54,1527.54,1,0.0,1,30.0,16.0,3.0,2.0,0,39,1,0,0,1,0
1684,20,0,496,1,1003.95,1003.95,5,0.0,1,6.0,10.0,11.0,5.0,0,165,2,1,0,0,0
1685,49,0,317,1,6818.97,6818.97,3,0.0,1,9.0,9.0,1.0,5.0,1,263,0,0,0,0,1
1686,29,0,257,1,174.0,174.0,3,0.0,1,30.0,13.0,5.0,3.0,0,404,1,0,0,1,0
1687,37,0,374,1,276.81,276.81,5,16.39,1,9.0,14.0,2.0,3.0,1,46,2,1,0,0,0
1688,38,0,496,1,380.0,380.0,2,0.0,1,24.0,8.0,5.0,5.0,1,248,1,0,0,1,0
1689,31,0,1284,1,984.12,984.12,4,0.0,1,13.0,9.0,11.0,4.0,0,443,3,0,1,0,0
1690,42,0,1284,1,238.14,238.14,2,0.0,1,22.0,3.0,4.0,1.0,1,315,3,0,1,0,0
1691,29,0,1284,1,513.2,513.2,4,0.0,1,23.0,8.0,3.0,5.0,0,176,3,0,1,0,0
1692,45,0,1284,1,506.47,506.47,1,0.0,1,5.0,9.0,11.0,4.0,1,387,3,0,1,0,0
1693,18,0,735,1,32.68,32.68,1,0.0,1,41.0,7.0,6.0,4.0,0,218,1,0,0,1,0
1694,36,0,735,1,52.48,52.48,1,0.0,1,24.0,7.0,5.0,5.0,0,262,1,0,0,1,0
1695,58,0,735,1,615.75,615.75,5,0.0,1,10.0,12.0,3.0,5.0,1,106,2,1,0,0,0
1696,22,0,600,1,371.12,371.12,4,0.0,1,21.0,8.0,6.0,4.0,0,67,2,1,0,0,0
1697,26,0,1284,1,5756.32,5756.32,4,0.0,1,9.0,15.0,5.0,3.0,1,106,0,0,0,0,1
1698,41,0,1284,1,659.99,659.99,1,0.0,1,21.0,8.0,7.0,4.0,1,316,3,0,1,0,0
1699,37,0,374,1,318.51,318.51,3,0.0,1,10.0,6.0,2.0,4.0,1,151,2,1,0,0,0
1700,39,0,496,1,60.37,60.37,1,0.0,1,20.0,12.0,6.0,5.0,0,255,1,0,0,1,0
1701,40,0,600,1,977.36,977.36,2,0.0,1,13.0,5.0,9.0,4.0,1,29,1,0,0,1,0
1702,42,0,374,1,83.31,83.31,1,0.0,1,21.0,14.0,2.0,5.0,1,124,1,0,0,1,0
1703,48,0,349,1,1473.19,1473.19,2,21.9,1,11.0,8.0,13.0,2.0,0,260,1,0,0,1,0
1704,39,0,600,1,835.78,835.78,1,21.9,1,19.0,9.0,3.0,5.0,0,395,1,0,0,1,0
1705,32,0,374,1,1059.3,1059.3,1,0.0,1,12.0,10.0,2.0,4.0,1,105,1,0,0,1,0
1706,43,0,257,1,584.64,584.64,1,0.0,1,15.0,5.0,5.0,5.0,0,331,1,0,0,1,0
1707,57,0,349,1,148.63,148.63,1,0.0,1,6.0,8.0,3.0,5.0,1,209,1,0,0,1,0
1708,33,0,600,1,86.32,86.32,1,0.0,1,10.0,7.0,3.0,5.0,1,438,1,0,0,1,0
1709,23,0,374,1,348.27,348.27,3,0.0,1,23.0,5.0,5.0,5.0,1,133,1,0,0,1,0
1710,48,0,1284,1,60.96,60.96,1,0.0,1,10.0,12.0,4.0,5.0,1,163,3,0,1,0,0
1711,33,0,496,1,773.64,773.64,1,21.9,1,13.0,6.0,5.0,5.0,1,283,1,0,0,1,0
1712,18,0,210,1,2484.39,2484.39,2,21.9,1,11.0,8.0,13.0,5.0,1,138,1,0,0,1,0
1713,45,0,600,1,1404.92,1404.92,3,21.9,1,14.0,5.0,2.0,4.0,1,337,2,1,0,0,0
1714,28,0,257,1,105.54,105.54,1,0.0,1,5.0,11.0,4.0,5.0,1,119,1,0,0,1,0
1715,33,0,600,1,31.44,31.44,1,0.0,1,10.0,6.0,7.0,3.0,1,418,1,0,0,1,0
1716,38,0,210,1,536.47,536.47,2,21.9,1,12.0,12.0,5.0,4.0,1,125,1,0,0,1,0
1717,37,0,496,1,305.32,305.32,1,0.0,1,3.0,10.0,6.0,4.0,1,29,1,0,0,1,0
1718,43,0,1284,1,192.42,192.42,3,0.0,1,37.0,13.0,6.0,4.0,1,213,3,0,1,0,0
1719,29,0,496,1,45.42,45.42,1,0.0,1,16.0,9.0,5.0,5.0,1,92,1,0,0,1,0
1720,41,0,735,1,488.88,488.88,4,0.0,1,18.0,6.0,2.0,3.0,0,296,2,1,0,0,0
1721,31,0,1284,1,153.81,153.81,1,0.0,1,20.0,9.0,11.0,1.0,0,118,3,0,1,0,0
1722,43,0,349,1,67.42,67.42,1,0.0,1,15.0,5.0,4.0,4.0,0,241,1,0,0,1,0
1723,42,0,735,1,157.04,157.04,1,0.0,1,34.0,5.0,3.0,4.0,0,391,1,0,0,1,0
1724,23,0,349,1,375.55,375.55,1,0.0,1,8.0,4.0,5.0,4.0,1,379,1,0,0,1,0
1725,48,0,735,1,475.66,475.66,1,0.0,1,4.0,3.0,16.0,5.0,1,427,1,0,0,1,0
1726,28,0,1284,1,254.58,254.58,2,0.0,1,9.0,15.0,8.0,5.0,1,431,3,0,1,0,0
1727,44,0,210,1,462.3,462.3,2,21.9,1,23.0,8.0,9.0,4.0,1,295,1,0,0,1,0
1728,39,0,735,1,334.89,334.89,3,0.0,1,4.0,9.0,23.0,3.0,1,198,2,1,0,0,0
1729,57,0,496,1,170.25,170.25,4,8.07,1,12.0,13.0,6.0,4.0,0,391,2,1,0,0,0
1730,32,0,496,1,1865.48,1865.48,4,21.9,1,8.0,4.0,2.0,5.0,1,401,2,1,0,0,0
1731,30,0,496,1,504.39,504.39,1,0.0,1,23.0,11.0,4.0,4.0,1,330,1,0,0,1,0
1732,34,0,257,1,2128.04,2128.04,1,21.9,1,21.0,13.0,4.0,3.0,1,175,1,0,0,1,0
1733,31,0,374,1,173.91,173.91,3,0.0,1,3.0,10.0,2.0,1.0,1,381,2,1,0,0,0
1734,44,0,600,1,1380.85,1380.85,5,0.0,1,2.0,13.0,5.0,3.0,0,252,2,1,0,0,0
1735,18,0,317,1,4357.11,4357.11,5,21.9,1,12.0,12.0,11.0,4.0,0,218,2,1,0,0,0
1736,22,0,1284,1,967.69,967.69,1,21.9,1,12.0,7.0,12.0,5.0,0,261,3,0,1,0,0
1737,22,0,496,1,165.57,165.57,3,8.04,1,10.0,5.0,3.0,5.0,0,107,1,0,0,1,0
1738,46,0,257,1,167.3,167.3,1,0.0,1,5.0,8.0,11.0,4.0,1,70,1,0,0,1,0
1739,55,0,374,1,4815.27,4815.27,5,21.9,1,7.0,8.0,7.0,5.0,1,94,2,1,0,0,0
1740,33,0,349,1,345.36,345.36,3,0.0,1,18.0,10.0,3.0,5.0,1,174,2,1,0,0,0
1741,32,0,374,1,59.48,59.48,2,0.0,1,3.0,13.0,2.0,5.0,1,236,1,0,0,1,0
1742,35,0,349,1,367.94,367.94,5,20.36,1,24.0,8.0,7.0,5.0,0,150,2,1,0,0,0
1743,48,0,257,1,5391.15,5391.15,3,0.0,1,8.0,6.0,6.0,5.0,1,70,0,0,0,0,1
1744,23,0,735,1,933.64,933.64,4,0.0,1,40.0,11.0,5.0,4.0,0,78,2,1,0,0,0
1745,37,0,1284,1,179.31,179.31,2,8.01,1,6.0,9.0,2.0,1.0,1,371,3,0,1,0,0
1746,46,0,600,1,151.92,151.92,1,0.0,1,17.0,6.0,2.0,5.0,0,238,1,0,0,1,0
1747,41,0,378,1,285.86,285.86,1,0.0,1,51.0,9.0,4.0,4.0,0,115,1,0,0,1,0
1748,37,0,1284,1,104.68,104.68,4,0.0,1,8.0,4.0,3.0,5.0,0,400,3,0,1,0,0
1749,47,0,1284,1,326.56,326.56,2,0.0,1,12.0,8.0,7.0,5.0,1,24,3,0,1,0,0
1750,18,0,735,1,399.13,399.13,1,0.0,1,24.0,6.0,7.0,4.0,1,200,1,0,0,1,0
1751,43,0,210,1,2879.42,2879.42,1,21.9,1,20.0,14.0,4.0,4.0,1,135,1,0,0,1,0
1752,27,0,374,1,574.72,574.72,2,0.0,1,23.0,12.0,5.0,4.0,1,242,1,0,0,1,0
1753,18,0,600,1,116.21,116.21,1,10.98,1,27.0,3.0,10.0,3.0,1,307,1,0,0,1,0
1754,41,0,1284,1,321.57,321.57,3,0.0,1,4.0,7.0,8.0,2.0,0,434,3,0,1,0,0
1755,51,0,735,1,289.12,289.12,2,0.0,1,15.0,9.0,4.0,4.0,0,97,1,0,0,1,0
1756,33,0,1284,1,193.16,193.16,1,0.0,1,26.0,6.0,8.0,2.0,1,261,3,0,1,0,0
1757,46,0,1284,1,99.16,99.16,1,0.0,1,11.0,9.0,10.0,4.0,1,339,3,0,1,0,0
1758,54,0,317,1,1992.0,1992.0,3,0.0,1,15.0,2.0,9.0,3.0,1,223,2,1,0,0,0
1759,50,0,210,1,784.55,784.55,2,21.9,1,15.0,5.0,3.0,5.0,1,223,1,0,0,1,0
1760,54,0,1284,1,287.19,287.19,1,0.0,1,9.0,10.0,4.0,5.0,0,330,3,0,1,0,0
1761,43,0,1284,1,123.1,123.1,1,0.0,1,11.0,11.0,2.0,4.0,1,13,3,0,1,0,0
1762,35,0,735,1,398.66,398.66,2,0.0,1,7.0,12.0,7.0,4.0,0,265,1,0,0,1,0
1763,18,0,600,1,131.74,131.74,1,21.9,1,12.0,11.0,12.0,5.0,1,400,1,0,0,1,0
1764,32,0,1284,1,304.6,304.6,4,0.0,1,27.0,6.0,8.0,1.0,1,99,3,0,1,0,0
1765,24,0,735,1,172.7,172.7,1,21.9,1,27.0,14.0,6.0,4.0,1,262,1,0,0,1,0
1766,61,0,1284,1,525.3,525.3,1,21.9,1,9.0,13.0,13.0,3.0,0,172,3,0,1,0,0
1767,32,0,378,1,877.49,877.49,4,21.9,1,3.0,6.0,6.0,4.0,1,120,2,1,0,0,0
1768,36,0,378,1,212.96,212.96,4,0.0,1,13.0,12.0,15.0,3.0,1,267,2,1,0,0,0
1769,41,0,374,1,735.52,735.52,2,0.0,1,3.0,7.0,8.0,3.0,1,419,1,0,0,1,0
1770,35,0,735,1,242.42,242.42,1,0.0,1,9.0,9.0,5.0,3.0,1,247,1,0,0,1,0
1771,55,0,317,1,74.75,74.75,1,9.67,1,23.0,7.0,2.0,4.0,0,309,1,0,0,1,0
1772,27,0,210,1,110.64,110.64,1,0.0,1,9.0,12.0,2.0,4.0,1,353,1,0,0,1,0
1773,37,0,1284,1,210.25,210.25,1,0.0,1,18.0,10.0,13.0,5.0,1,388,3,0,1,0,0
1774,26,0,1284,1,316.01,316.01,1,0.0,1,5.0,11.0,6.0,4.0,1,16,3,0,1,0,0
1775,19,0,496,1,403.65,403.65,5,0.0,1,25.0,13.0,11.0,3.0,1,29,2,1,0,0,0
1776,27,0,1284,1,333.01,333.01,2,21.9,1,9.0,10.0,11.0,5.0,0,218,3,0,1,0,0
1777,34,0,600,1,97.75,97.75,1,0.0,1,22.0,8.0,6.0,4.0,0,404,1,0,0,1,0
1778,29,0,496,1,500.1,500.1,1,21.9,1,25.0,10.0,12.0,3.0,0,111,1,0,0,1,0
1779,26,0,496,1,446.25,446.25,3,0.0,1,10.0,7.0,8.0,3.0,1,342,2,1,0,0,0
1780,18,0,735,1,256.32,256.32,1,0.0,1,5.0,15.0,11.0,5.0,0,122,1,0,0,1,0
1781,34,0,496,1,262.85,262.85,2,21.9,1,12.0,14.0,6.0,5.0,0,123,1,0,0,1,0
1782,18,0,257,1,855.59,855.59,1,0.0,1,5.0,8.0,5.0,4.0,1,145,1,0,0,1,0
1783,44,0,1284,1,469.3,469.3,3,12.05,1,10.0,6.0,4.0,4.0,1,440,3,0,1,0,0
1784,35,0,374,1,128.45,128.45,1,0.0,1,13.0,7.0,3.0,4.0,0,425,1,0,0,1,0
1785,18,0,1284,1,509.89,509.89,1,0.0,1,12.0,5.0,7.0,5.0,1,48,3,0,1,0,0
1786,31,0,1284,1,116.04,116.04,3,0.0,1,4.0,7.0,3.0,5.0,1,280,3,0,1,0,0
1787,25,0,496,1,342.63,342.63,1,0.0,1,22.0,12.0,8.0,4.0,1,326,1,0,0,1,0
1788,38,0,1284,1,193.57,193.57,4,5.83,1,12.0,10.0,4.0,3.0,0,386,3,0,1,0,0
1789,51,0,1284,1,31.95,31.95,1,0.0,1,24.0,12.0,5.0,1.0,0,48,3,0,1,0,0
1790,18,0,1284,1,75.85,75.85,1,21.9,1,23.0,12.0,9.0,3.0,1,161,3,0,1,0,0
1791,36,0,496,1,159.06,159.06,3,0.0,1,21.0,3.0,10.0,5.0,1,345,1,0,0,1,0
1792,33,0,378,1,337.83,337.83,3,0.0,1,39.0,10.0,4.0,3.0,0,415,1,0,0,1,0
1793,43,0,1284,1,9670.2,9670.2,5,0.0,1,9.0,6.0,3.0,4.0,1,26,0,0,0,0,1
1794,37,0,374,1,377.07,377.07,3,0.0,1,9.0,5.0,7.0,5.0,1,59,1,0,0,1,0
1795,25,0,1284,1,2879.18,2879.18,2,0.0,1,21.0,5.0,7.0,4.0,0,167,3,0,1,0,0
1796,31,0,496,1,690.97,690.97,1,0.0,1,7.0,7.0,12.0,5.0,1,344,1,0,0,1,0
1797,25,0,600,1,30.71,30.71,1,10.49,1,12.0,11.0,4.0,4.0,0,150,1,0,0,1,0
1798,47,0,374,1,1281.54,1281.54,4,21.9,1,17.0,5.0,4.0,4.0,1,340,2,1,0,0,0
1799,35,0,210,1,131.59,131.59,2,6.05,1,24.0,12.0,8.0,5.0,1,34,1,0,0,1,0
1800,57,0,257,1,291.5,291.5,5,0.0,1,12.0,11.0,6.0,5.0,1,5,2,1,0,0,0
1801,34,0,1284,1,202.28,202.28,4,0.0,1,1.0,10.0,10.0,4.0,1,331,3,0,1,0,0
1802,26,0,317,1,332.28,332.28,4,0.0,1,23.0,7.0,7.0,5.0,0,282,2,1,0,0,0
1803,18,0,1284,1,2455.56,2455.56,3,0.0,1,24.0,12.0,8.0,5.0,1,54,3,0,1,0,0
1804,18,0,257,1,1127.97,1127.97,1,21.9,1,10.0,7.0,5.0,5.0,1,375,1,0,0,1,0
1805,18,0,735,1,270.82,270.82,2,0.0,1,18.0,11.0,6.0,5.0,1,47,1,0,0,1,0
1806,38,0,735,1,344.36,344.36,3,12.64,1,26.0,9.0,9.0,4.0,0,145,2,1,0,0,0
1807,41,0,1284,1,1225.95,1225.95,5,21.9,1,24.0,7.0,2.0,4.0,0,449,2,1,0,0,0
1808,18,0,1284,1,884.52,884.52,1,21.9,1,20.0,12.0,16.0,5.0,0,309,3,0,1,0,0
1809,45,0,378,1,590.86,590.86,4,21.9,1,16.0,12.0,4.0,3.0,0,11,2,1,0,0,0
1810,29,0,257,1,65.57,65.57,1,0.0,1,40.0,14.0,6.0,5.0,1,376,1,0,0,1,0
1811,36,0,496,1,231.15,231.15,1,21.9,1,14.0,5.0,5.0,4.0,1,384,1,0,0,1,0
1812,54,0,378,1,703.98,703.98,1,0.0,1,2.0,8.0,11.0,5.0,0,174,1,0,0,1,0
1813,45,0,378,1,154.16,154.16,1,0.0,1,10.0,3.0,7.0,4.0,1,322,1,0,0,1,0
1814,31,0,735,1,53.88,53.88,1,19.64,1,12.0,2.0,21.0,4.0,1,42,1,0,0,1,0
1815,24,0,1284,1,68.9,68.9,1,0.0,1,17.0,8.0,10.0,5.0,1,361,3,0,1,0,0
1816,18,0,1284,1,861.61,861.61,5,21.9,1,9.0,9.0,1.0,4.0,0,394,2,1,0,0,0
1817,26,0,735,1,1389.39,1389.39,3,0.0,1,13.0,15.0,8.0,3.0,1,112,2,1,0,0,0
1818,32,0,1284,1,446.55,446.55,1,21.9,1,23.0,11.0,1.0,2.0,1,7,3,0,1,0,0
1819,23,0,1284,1,170.7,170.7,5,0.0,1,36.0,10.0,3.0,5.0,1,437,2,1,0,0,0
1820,33,0,1284,1,1315.48,1315.48,4,0.0,1,5.0,8.0,6.0,5.0,0,383,3,0,1,0,0
1821,35,0,1284,1,308.28,308.28,2,0.0,1,12.0,12.0,10.0,3.0,0,443,3,0,1,0,0
1822,32,0,257,1,46.42,46.42,2,5.3,1,5.0,11.0,5.0,4.0,1,267,1,0,0,1,0
1823,27,0,1284,1,1181.43,1181.43,1,0.0,1,10.0,9.0,11.0,4.0,0,46,3,0,1,0,0
1824,37,0,496,1,1612.05,1612.05,1,21.9,1,7.0,7.0,5.0,5.0,1,47,1,0,0,1,0
1825,40,0,496,1,2557.14,2557.14,2,21.9,1,17.0,8.0,3.0,3.0,1,329,1,0,0,1,0
1826,21,0,496,1,348.47,348.47,1,0.0,1,15.0,13.0,7.0,3.0,1,149,1,0,0,1,0
1827,51,0,1284,1,956.91,956.91,3,21.9,1,9.0,12.0,4.0,3.0,1,285,3,0,1,0,0
1828,33,0,735,1,237.4,237.4,2,21.9,1,13.0,10.0,1.0,5.0,1,442,1,0,0,1,0
1829,35,0,1284,1,334.91,334.91,1,0.0,1,7.0,10.0,5.0,5.0,1,361,3,0,1,0,0
1830,43,0,735,1,175.08,175.08,4,0.0,1,19.0,12.0,7.0,4.0,0,315,2,1,0,0,0
1831,37,0,1284,1,27.48,27.48,1,0.0,1,15.0,5.0,5.0,3.0,1,424,3,0,1,0,0
1832,46,0,496,1,121.84,121.84,1,21.9,1,14.0,11.0,6.0,4.0,0,386,1,0,0,1,0
1833,38,0,374,1,55.8,55.8,1,0.0,1,3.0,4.0,14.0,3.0,0,71,1,0,0,1,0
1834,27,0,496,1,851.74,851.74,2,0.0,1,39.0,9.0,9.0,2.0,1,235,1,0,0,1,0
1835,39,0,600,1,128.3,128.3,2,0.0,1,5.0,11.0,3.0,5.0,1,181,1,0,0,1,0
1836,21,0,735,1,185.48,185.48,2,0.0,1,6.0,9.0,15.0,5.0,1,392,1,0,0,1,0
1837,36,0,349,1,276.54,276.54,3,21.9,1,36.0,10.0,5.0,5.0,0,69,1,0,0,1,0
1838,34,0,1284,1,6454.76,6454.76,4,0.0,1,9.0,8.0,7.0,4.0,0,418,0,0,0,0,1
1839,32,0,378,1,48.54,48.54,2,0.0,1,39.0,10.0,7.0,4.0,1,207,1,0,0,1,0
1840,33,0,378,1,287.45,287.45,1,0.0,1,17.0,9.0,15.0,5.0,1,221,1,0,0,1,0
1841,18,0,600,1,3430.43,3430.43,1,0.0,1,4.0,9.0,1.0,3.0,0,52,1,0,0,1,0
1842,28,0,735,1,186.06,186.06,1,18.79,1,18.0,9.0,8.0,3.0,1,265,1,0,0,1,0
1843,36,0,600,1,673.56,673.56,2,0.0,1,7.0,11.0,7.0,3.0,1,188,1,0,0,1,0
1844,36,0,1284,1,144.8,144.8,4,0.0,1,35.0,4.0,9.0,5.0,1,147,3,0,1,0,0
1845,22,0,1284,1,1014.33,1014.33,1,21.9,1,9.0,6.0,4.0,5.0,1,395,3,0,1,0,0
1846,50,0,1284,1,194.15,194.15,1,0.0,1,6.0,8.0,7.0,3.0,0,219,3,0,1,0,0
1847,24,0,1284,1,73.89,73.89,1,16.61,1,15.0,12.0,6.0,2.0,1,193,3,0,1,0,0
1848,46,0,600,1,1930.72,1930.72,2,0.0,1,11.0,4.0,5.0,5.0,0,337,1,0,0,1,0
1849,40,0,349,1,1151.65,1151.65,5,0.0,1,21.0,11.0,6.0,5.0,0,136,2,1,0,0,0
1850,27,0,1284,1,450.37,450.37,1,0.0,1,22.0,9.0,3.0,5.0,0,428,3,0,1,0,0
1851,56,0,257,1,600.11,600.11,1,0.0,1,11.0,6.0,9.0,3.0,0,78,1,0,0,1,0
1852,20,0,257,1,1533.32,1533.32,2,0.0,1,13.0,6.0,2.0,4.0,0,49,1,0,0,1,0
1853,46,0,257,1,402.88,402.88,2,0.0,1,22.0,12.0,2.0,4.0,1,7,1,0,0,1,0
1854,47,0,349,1,3326.13,3326.13,3,0.0,1,29.0,13.0,2.0,5.0,0,113,2,1,0,0,0
1855,26,0,735,1,224.07,224.07,1,14.68,1,16.0,14.0,12.0,3.0,0,184,1,0,0,1,0
1856,51,0,1284,1,508.65,508.65,5,0.0,1,15.0,11.0,5.0,4.0,1,296,2,1,0,0,0
1857,31,0,496,1,20.44,20.44,1,0.0,1,16.0,9.0,8.0,3.0,1,216,1,0,0,1,0
1858,38,0,496,1,108.66,108.66,1,11.58,1,17.0,13.0,11.0,4.0,1,121,1,0,0,1,0
1859,38,0,349,1,1469.76,1469.76,1,0.0,1,13.0,13.0,4.0,3.0,0,435,1,0,0,1,0
1860,33,0,210,1,247.72,247.72,1,0.0,1,54.0,10.0,8.0,5.0,1,419,1,0,0,1,0
1861,44,0,600,1,381.82,381.82,2,18.52,1,15.0,12.0,9.0,3.0,1,205,1,0,0,1,0
1862,44,0,735,1,1787.73,1787.73,3,0.0,1,2.0,6.0,7.0,4.0,0,17,2,1,0,0,0
1863,18,0,1284,1,200.82,200.82,3,0.0,1,8.0,8.0,5.0,4.0,1,245,3,0,1,0,0
1864,50,0,1284,1,2019.03,2019.03,3,0.0,1,10.0,6.0,8.0,5.0,0,232,3,0,1,0,0
1865,18,0,600,1,1049.63,1049.63,1,0.0,1,4.0,9.0,4.0,5.0,0,99,1,0,0,1,0
1866,47,0,496,1,505.55,505.55,5,0.0,1,6.0,6.0,8.0,2.0,1,395,2,1,0,0,0
1867,48,0,349,1,140.98,140.98,2,0.0,1,15.0,11.0,2.0,2.0,0,199,1,0,0,1,0
1868,21,0,600,1,133.48,133.48,4,0.0,1,5.0,8.0,7.0,4.0,0,86,2,1,0,0,0
1869,30,0,257,1,106.09,106.09,1,0.0,1,9.0,13.0,7.0,4.0,1,223,1,0,0,1,0
1870,21,0,374,1,386.85,386.85,1,0.0,1,8.0,6.0,6.0,3.0,1,413,1,0,0,1,0
1871,32,0,349,1,2390.82,2390.82,3,0.0,1,7.0,10.0,4.0,5.0,0,409,2,1,0,0,0
1872,31,0,1284,1,602.1,602.1,5,0.0,1,12.0,12.0,2.0,2.0,1,286,2,1,0,0,0
1873,44,0,317,1,3268.89,3268.89,1,21.9,1,10.0,14.0,2.0,5.0,1,139,1,0,0,1,0
1874,50,0,374,1,362.98,362.98,2,0.0,1,6.0,9.0,11.0,1.0,0,375,1,0,0,1,0
1875,51,0,1284,1,716.08,716.08,4,0.0,1,30.0,10.0,3.0,2.0,1,417,3,0,1,0,0
1876,28,0,1284,1,126.24,126.24,1,12.39,1,21.0,16.0,4.0,4.0,1,386,3,0,1,0,0
1877,32,0,257,1,154.05,154.05,2,10.37,1,10.0,16.0,3.0,4.0,0,310,1,0,0,1,0
1878,18,0,1284,1,249.84,249.84,5,3.91,1,19.0,11.0,10.0,3.0,1,131,2,1,0,0,0
1879,25,0,600,1,162.4,162.4,5,2.15,1,32.0,14.0,4.0,5.0,1,126,2,1,0,0,0
1880,46,0,735,1,2685.42,2685.42,2,0.0,1,5.0,9.0,7.0,4.0,1,151,1,0,0,1,0
1881,54,0,374,1,441.24,441.24,2,0.0,1,11.0,7.0,3.0,1.0,1,170,1,0,0,1,0
1882,20,0,349,1,77.52,77.52,1,21.9,1,7.0,7.0,7.0,5.0,1,86,1,0,0,1,0
1883,27,0,735,1,542.1,542.1,1,0.0,1,9.0,9.0,4.0,5.0,0,284,1,0,0,1,0
1884,34,0,600,1,84.81,84.81,1,0.0,1,29.0,8.0,9.0,4.0,1,255,1,0,0,1,0
1885,38,0,210,1,2663.53,2663.53,1,0.0,1,12.0,12.0,10.0,5.0,1,145,1,0,0,1,0
1886,25,0,349,1,1569.62,1569.62,2,0.0,1,31.0,10.0,4.0,2.0,1,179,1,0,0,1,0
1887,40,0,317,1,5285.84,5285.84,4,0.0,1,13.0,7.0,8.0,3.0,1,300,0,0,0,0,1
